"Name","Location","Type","Data Type","EOL Comment"
"CAL_tps_delta_neg_threshold","40008fa8","Data Label","uint16_t",""
"CAL_closedloop_integration_period","40008faa","Data Label","u8_time_5ms","Calibration: closedloop integration period. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active. (ms; raw*5)"
"CAL_closedloop_prop_gain_rich_slow_switch_scale","40008fab","Data Label","u8_factor_1/64","Calibration: closed loop prop gain rich slow switch scale. Tunable map/constant (not a live channel); adjust to change this behavior. (0-1; raw/64)"
"CAL_closedloop_enable_iat_min","40008fac","Data Label","u8_temp_5/8-40c","Calibration: closed loop enable intake-air temp min. Tunable map/constant (not a live channel); adjust to change this behavior. (deg C; raw*5/8-40)"
"CAL_closedloop_fuel_level_min","40008fad","Data Label","u8_volume_liter","Calibration: closed loop fuel level min. Tunable map/constant (not a live channel); log to follow fuel delivery and mixture control. (L)"
"CAL_cluster_shift_light_deadband_rpm","40008fae","Data Label","u16_rspeed_rpm","Calibration: cluster shift light deadband RPM. Tunable map/constant (not a live channel); log to check what the ECU sends the dash (gauges/warnings). (RPM)"
"CAL_tps_warmup_max","40008fb0","Data Label","u16_factor_1/1023",""
"CAL_tps_commanded_wamup_min","40008fb2","Data Label","u16_factor_1/1023","Calibration: throttle position commanded wamup min. Tunable map/constant (not a live channel); log to see throttle/pedal demand and throttle response. (0-1; raw/1023)"
"CAL_idle_tps_max","40008fb4","Data Label","u16_factor_1/1023","Calibration: idle throttle position max. Tunable map/constant (not a live channel); log to diagnose idle quality\, hunting\, and stalls. (0-1; raw/1023)"
"CAL_dfco_exit_pedal_min","40008fb6","Data Label","u8_factor_1/1023","Calibration: DFCO exit pedal min. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration. (0-1; raw/1023)"
"CAL_dfco_entry_pedal_max","40008fb7","Data Label","u8_factor_1/1023","Calibration: DFCO entry pedal max. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration. (0-1; raw/1023)"
"CAL_fuel_reserve_size","40008fb8","Data Label","u8_volume_liter","Calibration: fuel reserve size. Tunable map/constant (not a live channel); log to follow fuel delivery and mixture control. (L)"
"CAL_fuel_level_filter_coeff_fall","40008fb9","Data Label","u8_factor_1/255",""
"CAL_cruise_integrator_clamp","40008fba","Data Label","u8_factor_1/255",""
"CAL_cruise_derivative_clamp","40008fbb","Data Label","u8_factor_1/255",""
"CAL_dfco_entry_temp_min","40008fbc","Data Label","u8_temp_5/8-40c","Calibration: DFCO entry temperature min. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration. (deg C; raw*5/8-40)"
"CAL_dfco_exit_temp_max","40008fbd","Data Label","u8_temp_5/8-40c","Calibration: DFCO exit temperature max. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration. (deg C; raw*5/8-40)"
"CAL_dfco_cyl_ramp_length","40008fbe","Data Label","uint8_t","Calibration: DFCO cylinder ramp length. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration."
"CAL_idle_tps_max_opening","40008fbf","Data Label","uint8_t",""
"CAL_engine_speed_unknown5","40008fc0","Data Label","uint8_t",""
"CAL_dfco_entry_min_runtime","40008fc1","Data Label","u8_time_50ms","Calibration: DFCO entry min runtime. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration. (ms; raw*50)"
"CAL_load_alphaN_max_rpm","40008fc2","Data Label","u16_rspeed_rpm","Calibration: load alphaN max RPM. Tunable map/constant (not a live channel); log engine load -- the main axis for fueling and ignition. (RPM)"
"CAL_load_alphaN_tps_rate_closing_threshold","40008fc4","Data Label","u16_factor_1/255","Calibration: load alphaN throttle position rate closing threshold. Tunable map/constant (not a live channel); log to see throttle/pedal demand and throttle response. (0-1; raw/255)"
"CAL_injtip_dfco_enable_accel_pedal","40008fc6","Data Label","uint16_t",""
"CAL_cluster_fuel_level_zero_clip_threshold","40008fc8","Data Label","uint16_t",""
"CAL_injtip_dfco_enable_temp","40008fca","Data Label","uint16_t",""
"CAL_closedloop_enable_baro_min","40008fcc","Data Label","u16_pressure_mbar","Calibration: closed loop enable barometric min. Tunable map/constant (not a live channel); adjust to change this behavior. (mbar)"
"CAL_injtip_dfco_min_runtime","40008fce","Data Label","uint8_t",""
"CAL_evap_commanded_purge_unknown","40008fcf","Data Label","uint8_t",""
"CAL_closedloop_fuel_learn_baro_min","40008fd0","Data Label","uint8_t",""
"CAL_closedloop_fuel_learn_baro_min","40008fd1","Data Label","uint8_t",""
"CAL_exhaust_flap_sport_mode_enable","40008fd2","Data Label","uint8_t",""
"CAL_exhaust_flap_tour_mode_enable","40008fd3","Data Label","uint8_t",""
"CAL_vvt_pwm_driver_divisor","40008fd4","Data Label","uint16_t","Calibration: VVT pwm driver divisor. Tunable map/constant (not a live channel); log commanded vs actual cam timing to verify VVT response."
"CAL_acis_open_rpm","40008fd6","Data Label","u16_rspeed_rpm","Calibration: acis open RPM. Tunable map/constant (not a live channel); adjust to change this behavior. (RPM)"
"CAL_acis_close_rpm","40008fd8","Data Label","u16_rspeed_rpm","Calibration: acis close RPM. Tunable map/constant (not a live channel); adjust to change this behavior. (RPM)"
"CAL_acis_close_load","40008fda","Data Label","u8_load_4mg/stroke","Calibration: acis close load. Tunable map/constant (not a live channel); log engine load -- the main axis for fueling and ignition. (mg/stroke; raw*4)"
"CAL_acis_open_load","40008fdb","Data Label","u8_load_4mg/stroke","Calibration: acis open load. Tunable map/constant (not a live channel); log engine load -- the main axis for fueling and ignition. (mg/stroke; raw*4)"
"CAL_idle_carspeed_comp_decay_step","40008fdc","Data Label","u8_rspeed_rpm",""
"CAL_cruise_derivative_term_limit","40008fdd","Data Label","uint8_t",""
"CAL_cruise_speed_error_limit","40008fde","Data Label","u8_speed_kph","Calibration: cruise speed error limit. Tunable map/constant (not a live channel); log to debug cruise engagement and speed holding. (km/h)"
"CAL_cruise_integral_term_limit","40008fdf","Data Label","u8_factor_1/100","Calibration: cruise integral term limit. Tunable map/constant (not a live channel); log to debug cruise engagement and speed holding. (0-1; raw/100)"
"CAL_injtip_dfco_enable_rpm_manual_clutch_disengage","40008fe0","Data Label","uint8_t",""
"CAL_dfco_entry_rpm_clutch_coast","40008fe1","Data Label","u8_rspeed_10rpm","Calibration: DFCO entry RPM clutch coast. Tunable map/constant (not a live channel); log to see when fuel is cut and restored on deceleration. (RPM; raw*10)"
"CAL_vvt_error_gain_startup","40008fe2","Data Label","u16_factor_1/255",""
"CAL_vvt_integral_gain","40008fe4","Data Label","uint16_t","Calibration: VVT integral gain. Tunable map/constant (not a live channel); log commanded vs actual cam timing to verify VVT response."
"CAL_idle_flow_adj1_maf_accum_max","40008fe6","Data Label","u16_mass_g","Calibration: idle flow adj1 MAF accum max. Tunable map/constant (not a live channel); log to diagnose idle quality\, hunting\, and stalls. (g)"
"CAL_idle_flow_adj1_maf_accum_max_plus2","40008fe8","Data Label","u16_factor_1/255",""
"CAL_cooling_recirc_pump_rpm_max_disable","40008fea","Data Label","u16_rspeed_rpm","Calibration: cooling recirc pump RPM max disable. Tunable map/constant (not a live channel); log to confirm fans/pumps switch at the right temperatures. (RPM)"
"CAL_closedloop_stft_increment_period","40008fec","Data Label","uint16_t",""
"CAL_cooling_recirc_enginespeed_disable_engine_on","40008fee","Data Label","uint16_t",""
"CAL_revlimit_offset_reset_timer","40008ff0","Data Label","u16_rspeed_rpm","Calibration: revlimit offset reset timer. Tunable map/constant (not a live channel); log to confirm where and how the rev limiter intervenes. (RPM)"
"CAL_load_alphaN_tps_rate_opening_threshold","40008ff2","Data Label","u16_factor_1/255","Calibration: load alphaN throttle position rate opening threshold. Tunable map/constant (not a live channel); log to see throttle/pedal demand and throttle response. (0-1; raw/255)"
"CAL_ecu_gear_long_ratio_topgear","40008ff4","Data Label","uint16_t[2]","Calibration: ECU gear long ratio topgear. Tunable map/constant (not a live channel); mostly housekeeping/diagnostic state."
"CAL_revlimit_fuelcut_hysteresis","40008ff8","Data Label","uint8_t",""
"CAL_evap_vacuum_unknown1","40008ff9","Data Label","uint8_t",""
"CAL_maf_flow_1_threshold","40008ffa","Data Label","ushort",""
"CAL_engine_speed_16bit_threshold","40008ffc","Data Label","ushort",""
"CAL_maf_flow_1_threshold_0","40008ffe","Data Label","ushort",""
"CAL_maf_flow_1_threshold_1","40009000","Data Label","ushort",""
"CAL_maf_flow_1_threshold_1_plus2","40009002","Data Label","ushort",""
"CAL_load_mass_per_stroke_raw_limit","40009004","Data Label","ushort",""
"CAL_maf_flow_1_threshold_2","40009006","Data Label","ushort",""
"CAL_load_mass_per_stroke_raw_limit_0","40009008","Data Label","ushort",""
"CAL_closedloop_enable_ect_min","4000900a","Data Label","u8_temp_5/8-40c","Calibration: closed loop enable coolant temp min. Tunable map/constant (not a live channel); adjust to change this behavior. (deg C; raw*5/8-40)"
"CAL_closedloop_fuel_learn_coolant_min","4000900b","Data Label","uint8_t",""
"CAL_closedloop_fuel_learn_coolant_min_plus1","4000900c","Data Label","ushort",""
"CAL_closedloop_fuel_learn_coolant_min_plus3","4000900e","Data Label","ushort",""
"CAL_fuel_learn_lean_time_limit","40009010","Data Label","uint8_t",""
"CAL_fuel_learn_rich_time_limit","40009011","Data Label","uint8_t",""
"CAL_obd_ii_fuel_learn_zone_2_bank1_threshold","40009012","Data Label","uchar",""
"CAL_obd_ii_fuel_learn_zone_2_bank1_limit","40009013","Data Label","uchar",""
"CAL_closedloop_o2_sensor_threshold_rich","40009014","Data Label","uint8_t",""
"CAL_closedloop_o2_sensor_threshold_lean","40009015","Data Label","uint8_t",""
"CAL_closedloop_proportional_gain_rich_ips","40009016","Data Label","i16_factor_1/20","Calibration: closedloop proportional gain rich IPS. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active."
"CAL_closedloop_proportional_gain_lean_ips","40009018","Data Label","i16_factor_1/20","Calibration: closedloop proportional gain lean IPS. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active."
"CAL_closedloop_integral_gain_ips","4000901a","Data Label","i16_factor_1/20","Calibration: closedloop integral gain IPS. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active."
"CAL_closedloop_derivative_gain_ips","4000901c","Data Label","i16_factor_1/20","Calibration: closedloop derivative gain IPS. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active."
"CAL_closedloop_o2_rich_threshold","4000901e","Data Label","u16_voltage_5/1023v","Calibration: closedloop O2 rich threshold. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active. (V; raw*5/1023)"
"CAL_closedloop_o2_lean_threshold","40009020","Data Label","u16_voltage_5/1023v","Calibration: closedloop O2 lean threshold. Tunable map/constant (not a live channel); log to watch O2 feedback trim the mixture and confirm the loop is active. (V; raw*5/1023)"
"CAL_revlimit_startup_offset_decrement","40009022","Data Label","uint16_t",""
"CAL_inj_flow_rate","40009024","Data Label","u16_flow_mg/s","Calibration: injector flow rate. Tunable map/constant (not a live channel); log to verify injector pulse width and fuel delivery vs target. (mg/s)"
"CAL_tps_limit_idle_request_max","40009026","Data Label","u16_factor_1/1023","Calibration: throttle position idle request max. Tunable map/constant (not a live channel); log to diagnose idle quality\, hunting\, and stalls. (0-1; raw/1023)"
"CAL_idle_rpm_ramp_step","40009028","Data Label","u8_rspeed_rpm",""
"CAL_tps_limit_misfire_single_bank","40009029","Data Label","u8_factor_1/255","Calibration: throttle position limit misfire single bank. Tunable map/constant (not a live channel); log to find misfires and which cylinder is responsible. (0-1; raw/255)"
"CAL_airbox_flapper_engine_speed_tour","4000902a","Data Label","uint16_t[2]","Calibration: airbox flapper engine speed tour. Tunable map/constant (not a live channel); log to follow core engine state."
"CAL_ign_idle_recovery_period","4000902e","Data Label","u8_time_5ms","Calibration: ignition idle recovery period 5ms. Tunable map/constant (not a live channel); log spark advance to confirm the timing strategy and headroom to knock. (ms; raw*5)"
"CAL_torque_tps_gain","4000902f","Data Label","u8_factor_1/255","Calibration: torque throttle position gain. Tunable map/constant (not a live channel); log to see throttle/pedal demand and throttle response. (0-1; raw/255)"
"CAL_cruise_speed_limit","40009030","Data Label","u8_speed_kph[2]","Calibration: cruise speed limit. Tunable map/constant (not a live channel); log to debug cruise engagement and speed holding. (km/h)"
"CAL_cruise_max_rpm_factor_manual","40009032","Data Label","u8_factor_1/255",""
"CAL_cruise_min_rpm_factor_manual","40009033","Data Label","u8_factor_1/255",""
"CAL_cruise_speed_deadband","40009034","Data Label","u8_speed_kph","Calibration: cruise speed deadband. Tunable map/constant (not a live channel); log to debug cruise engagement and speed holding. (km/h)"
"CAL_ign_zero_load_threshold","40009035","Data Label","uint8_t",""
"CAL_ign_zero_gear","40009036","Data Label","uint8_t",""
"CAL_tps_limit_severe_misfire_multi_cut","40009037","Data Label","u8_factor_1/255","Calibration: throttle position limit severe misfire multi cut. Tunable map/constant (not a live channel); log to find misfires and which cylinder is responsible. (0-1; raw/255)"
"CAL_tps_limit_severe_misfire_1_cut","40009038","Data Label","u8_factor_1/255","Calibration: throttle position limit severe misfire 1 cut. Tunable map/constant (not a live channel); log to find misfires and which cylinder is responsible. (0-1; raw/255)"
"CAL_tps_limit_severe_misfire_no_cut","40009039","Data Label","u8_factor_1/255","Calibration: throttle position limit severe misfire no cut. Tunable map/constant (not a live channel); log to find misfires and which cylinder is responsible. (0-1; raw/255)"
"CAL_ign_comp_recovery_timer","4000903a","Data Label","uint16_t",""
"CAL_cruise_speed_increment","4000903c","Data Label","u8_speed_1/10kph","Calibration: cruise speed increment. Tunable map/constant (not a live channel); log to debug cruise engagement and speed holding. (km/h; raw/10)"
